,speed,den,time,dis,Floor,age,gender,ID,group,floor_xg
227,0.6484482034883723,1.6,285.08,194.407792,111,23.0,1.0,4.0,3.0,111
228,0.6970818125000005,1.72,301.08,205.561101,110,23.0,1.0,4.0,3.0,110
229,0.670270973557691,1.72,317.72,216.71441,109,23.0,1.0,4.0,3.0,109
230,0.6035340367965372,1.04,336.2,227.867719,108,23.0,1.0,4.0,3.0,108
231,0.5599050702811248,1.48,356.12,239.021028,107,23.0,1.0,4.0,3.0,107
232,0.8713522704436703,1.48,368.92,250.17433706167898,106,23.0,1.0,4.0,3.0,106
233,0.7082397401099293,5.08,930.64,631.8721822,77,23.0,1.0,4.0,3.0,77
234,0.6755265877598168,3.64,947.96,643.5723027,76,23.0,1.0,4.0,3.0,76
235,0.6914964834515381,4.04,964.88,655.2724232,75,23.0,1.0,4.0,3.0,75
236,0.6617715214932077,3.96,982.56,666.9725437,74,23.0,1.0,4.0,3.0,74
237,0.698097882506166,1.6,1031.56,702.0729052690074,71,23.0,1.0,4.0,3.0,71
238,0.6708784708137986,0.4,1049.0,713.7730258,70,23.0,1.0,4.0,3.0,70
239,0.7134219817073187,1.0,1065.4,725.4731463,69,23.0,1.0,4.0,3.0,69
240,0.7390653212520565,1.52,1089.68,743.4176523,68,23.0,1.0,4.0,3.0,68
241,0.7408535755148756,1.2,1107.16,756.3677728,67,23.0,1.0,4.0,3.0,67
242,0.80540870287253,1.72,1129.44,774.3122787,66,23.0,1.0,4.0,3.0,66
243,0.7595039776951672,1.72,1150.96,790.6568043,65,23.0,1.0,4.0,3.0,65
244,0.7300951603982316,1.28,1169.04,803.8569248,64,23.0,1.0,4.0,3.0,64
245,0.5270324549549561,1.48,1191.24,815.5570453,63,23.0,1.0,4.0,3.0,63
246,0.5933123985801231,1.16,1210.96,827.2571658,62,23.0,1.0,4.0,3.0,62
247,0.8193361725571092,4.44,1265.84,862.3575274,59,23.0,1.0,4.0,3.0,59
248,0.8286204320113334,1.8,1279.96,874.0576479,58,23.0,1.0,4.0,3.0,58
249,0.8170475209497225,2.56,1294.28,885.7577684,57,23.0,1.0,4.0,3.0,57
250,0.7423934327411112,2.12,1310.04,897.4578889,56,23.0,1.0,4.0,3.0,56
251,0.7312575312500016,1.64,1326.04,909.1580094,55,23.0,1.0,4.0,3.0,55
252,0.7116861618004882,1.28,1342.48,920.8581299,54,23.0,1.0,4.0,3.0,54
253,0.5873554467871499,28.6,1362.4,932.5582504,53,23.0,1.0,4.0,3.0,53
254,0.7655505972696216,3.24,1385.84,950.5027564,52,23.0,1.0,4.0,3.0,52
255,0.5058640821823035,1.84,1411.44,963.4528769038669,51,23.0,1.0,4.0,3.0,51
256,0.6247907314440913,15.24,1453.68,997.7419084,49,23.0,1.0,4.0,3.0,49
257,0.7728407845433249,13.32,1470.76,1010.942029,48,23.0,1.0,4.0,3.0,48
258,0.7820935828876984,1.44,1485.72,1022.642149,47,23.0,1.0,4.0,3.0,47
259,0.7884178571428627,1.36,1500.56,1034.34227,46,23.0,1.0,4.0,3.0,46
260,0.8147715877437305,2.12,1514.92,1046.04239,45,23.0,1.0,4.0,3.0,45
261,0.675526616628167,1.16,1532.24,1057.742511,44,23.0,1.0,4.0,3.0,44
262,0.6263448072805182,0.84,1550.92,1069.442632,43,23.0,1.0,4.0,3.0,43
263,0.5657698259187607,26.6,1571.6,1081.142752,42,23.0,1.0,4.0,3.0,42
264,0.5529357750472628,27.04,1592.76,1092.842873,41,23.0,1.0,4.0,3.0,41
265,0.6212975655430686,29.64,1614.12,1106.113789,40,23.0,1.0,4.0,3.0,40
266,0.6882424117647107,32.24,1631.12,1117.81391,39,23.0,1.0,4.0,3.0,39
267,0.5699876760563368,36.52,1653.84,1130.76403,38,23.0,1.0,4.0,3.0,38
268,0.7107006578947296,44.64,1675.12,1145.88774,37,23.0,1.0,4.0,3.0,37
269,0.6620716257668753,47.24,1694.68,1158.837861,36,23.0,1.0,4.0,3.0,36
270,0.8627165865384584,0.2,1715.48,1176.782366,35,23.0,1.0,4.0,3.0,35
271,0.68674478991597,1.4,1739.28,1193.126892,34,23.0,1.0,4.0,3.0,34
272,0.8009782160194224,0.64,1755.76,1206.327013,33,23.0,1.0,4.0,3.0,33
273,0.6021286751361137,52.48,1777.8,1219.597929,32,23.0,1.0,4.0,3.0,32
274,0.7538737113402042,0.88,1840.2,1264.827615,28,23.0,1.0,4.0,3.0,28
275,0.6786613109048771,11.6,1857.44,1276.527736,27,23.0,1.0,4.0,3.0,27
276,0.7769857142857111,16.4,1874.52,1289.798652,26,23.0,1.0,4.0,3.0,26
277,0.6560443652849811,16.8,1889.96,1299.927977,25,23.0,1.0,4.0,3.0,25
278,0.7461811224489776,1.36,1905.64,1311.628097,24,23.0,1.0,4.0,3.0,24
279,0.6173859268707507,18.92,1929.16,1326.149014,23,23.0,1.0,4.0,3.0,23
280,0.6137869318181756,21.48,1953.8,1341.272724,22,23.0,1.0,4.0,3.0,22
281,0.870359602649016,31.52,1971.92,1357.04364,21,23.0,1.0,4.0,3.0,21
282,0.8652008009153229,2.48,1989.4,1372.16735,20,23.0,1.0,4.0,3.0,20
283,0.6384580468750034,2.24,2015.0,1388.511876,19,23.0,1.0,4.0,3.0,19
284,0.8168391089108893,2.12,2031.16,1401.711996,18,23.0,1.0,4.0,3.0,18
285,0.6678151255707809,2.0,2048.68,1413.412117,17,23.0,1.0,4.0,3.0,17
286,0.685481249999991,0.68,2068.04,1426.683034,16,23.0,1.0,4.0,3.0,16
287,0.8672366438356162,0.6,2079.72,1436.812358,15,23.0,1.0,4.0,3.0,15
288,0.7169191176470708,0.96,2096.04,1448.512478,14,23.0,1.0,4.0,3.0,14
289,0.6784722392637949,3.68,2115.6,1461.783395,13,23.0,1.0,4.0,3.0,13
290,0.6485654218753318,8.6,2161.6,1495.31296,10,23.0,1.0,4.0,3.0,10
291,0.70627028210117,8.28,2182.16,1509.833877,9,23.0,1.0,4.0,3.0,9
292,0.7726801909307858,12.44,2214.04,1537.907707,7,23.0,1.0,4.0,3.0,7
293,0.8018260620215578,1.04,12.8,23.8331894,124,22.0,1.0,5.0,3.0,124
294,0.7708076140243906,0.44,29.2,36.47443427,123,22.0,1.0,5.0,3.0,123
295,0.8168615796460176,1.08,42.76,47.55107729,122,22.0,1.0,5.0,3.0,122
296,0.24352691976835106,1.68,87.92,58.548752986738734,121,22.0,1.0,5.0,3.0,121
297,0.7668194932697155,1.32,139.16,97.63738004,118,22.0,1.0,5.0,3.0,118
298,0.6136038550824178,0.76,168.28,115.5055243,117,22.0,1.0,5.0,3.0,117
299,0.7714651571164511,1.6,189.92,132.2000303,116,22.0,1.0,5.0,3.0,116
300,0.6720610855263157,0.6,214.24,148.5445559,115,22.0,1.0,5.0,3.0,115
301,0.6214082665330665,0.88,234.2,160.9478649,114,22.0,1.0,5.0,3.0,114
